id_commande,id_client,id_produit,date_commande,quantite,prix_unitaire,statut,ville_livraison,mode_paiement,id_livreur,date_livraison
CMD002583,C03421,P005,03/09/2024,2,770.85,DONE,Tnja,Virement,19,2024-09-07
CMD002584,C07534,P030,04/05/2024,3,466.88,en_cours,casa,Espèces,4,2024-05-05
CMD002585,C00221,P002,2024-04-01,4,1268.99,livré,tanger,Espèces,15,2024-04-04
CMD002586,C09685,P043,02/02/2024,5,4233.89,livré,Agadir,Espèces,,2024-02-04
CMD002587,C06635,P031,Jul 23 2024,5,3809.16,retourné,rbat,Carte,20,2024-07-28
CMD002588,C03683,P030,Feb 06 2024,3,4312.86,KO,tanger,Espèces,6,2024-02-10
CMD002589,C10153,P008,Nov 26 2024,3,1162.27,livré,Agadir,Carte,8,2024-11-28
CMD002590,C05501,P003,Nov 15 2024,2,2368.2,KO,Agadir,Carte,17,2024-11-19
CMD002591,C05300,P010,19/08/2024,5,3180.99,OK,rbat,Espèces,2,2024-08-22
CMD002592,C00472,P008,2024-08-15,4,391.1,retourné,cbl,Carte,14,2024-08-17
CMD002593,C03964,P018,2024-05-30,1,4284.98,KO,tanger,Carte,20,2024-06-03
CMD002594,C10280,P002,29/10/2024,1,1933.1,annulé,cbl,Carte,1,2024-10-31
CMD002595,C04133,P016,10/01/2024,4,1345.84,DONE,cbl,Espèces,19,2024-01-12
CMD002596,C01186,P016,15/02/2024,2,3870.99,annulé,cbl,Virement,19,2024-02-16
CMD002597,C04442,P030,12/11/2024,3,4491.64,en_cours,RABAT,Espèces,1,2024-11-17
CMD002598,C02649,P047,2024-06-06,5,2554.19,livré,CASABLANCA,Espèces,10,2024-06-10
CMD002599,C01210,P026,13/05/2024,4,1934.21,annulé,TNG,Espèces,2,2024-05-18
CMD002600,C02156,P047,2024-10-26,-3,2176.71,DONE,rbat,Carte,4,2024-10-29
CMD002601,C03861,P034,Jul 23 2024,4,452.11,KO,Agadir,Espèces,20,2024-07-24
CMD002602,C00058,P002,2024-02-12,4,490.94,OK,casa,Carte,15,2024-02-16
CMD002603,C05342,P020,Oct 04 2024,2,1501.33,livré,casa,Espèces,10,2024-10-06
CMD002604,C07159,P015,2024-06-09,1,3621.53,retourné,Tnja,Carte,6,2024-06-11
CMD002605,C06930,P039,Apr 23 2024,1,1016.1,OK,RABAT,Espèces,,2024-04-27
CMD002606,C07838,P026,01/03/2024,3,4835.2,DONE,TNG,Carte,2,2024-03-04
CMD002607,C08320,P028,Mar 20 2024,3,4323.64,DONE,Agadir,Virement,,2024-03-22
CMD002608,C01336,P033,Nov 06 2024,3,338.01,retourné,tanger,Virement,9,2024-11-11
CMD002609,C02993,P042,Mar 09 2024,2,4086.83,en_cours,RABAT,Carte,18,2024-03-14
CMD002610,C00272,P003,23/11/2024,5,2892.22,en_cours,TNG,Carte,5,2024-11-24
CMD002611,C08958,P021,2024-06-26,3,3141.5,retourné,TANGER,Virement,18,2024-06-27
CMD002612,C00221,P032,2024-03-05,4,2938.5,annulé,rbat,Virement,17,2024-03-09
CMD002613,C09238,P044,Nov 14 2024,2,4313.17,retourné,cbl,Virement,13,2024-11-17
CMD002614,C03796,P019,2024-06-09,4,1950.33,retourné,TANGER,Espèces,17,2024-06-12
CMD002615,C07376,P025,2024-08-06,3,675.08,KO,rbat,Carte,11,2024-08-11
CMD002616,C06126,P011,Jun 23 2024,4,292.69,OK,rbat,Espèces,12,2024-06-25
CMD002617,C01455,P003,13/07/2024,5,1953.34,DONE,Agadir,Carte,20,2024-07-15
CMD002618,C05870,P015,31/05/2024,1,3530.43,DONE,cbl,Virement,19,2024-06-03
CMD002619,C09670,P007,Aug 10 2024,4,4061.7,annulé,tanger,Virement,,2024-08-12
CMD002620,C04185,P042,Sep 12 2024,5,1623.13,livré,TANGER,Virement,17,2024-09-13
CMD002621,C05808,P005,Aug 30 2024,2,4205.87,livré,tanger,Carte,17,2024-08-31
CMD002622,C08501,P044,19/05/2024,2,1194.95,en_cours,RABAT,Carte,9,2024-05-21
CMD002623,C08759,P023,Aug 08 2024,3,2419.05,DONE,RABAT,Espèces,3,2024-08-13
CMD002624,C10156,P047,Jul 22 2024,1,2837.57,KO,CASABLANCA,Virement,4,2024-07-24
CMD002625,C07724,P030,2024-07-07,5,3134.25,KO,casa,Espèces,14,2024-07-09
CMD002626,C07336,P029,2024-07-11,1,4971.31,annulé,tanger,Espèces,7,2024-07-15
CMD002627,C00903,P019,Jan 31 2024,2,2914.64,en_cours,CASABLANCA,Espèces,12,2024-02-01
CMD002628,C00271,P010,25/04/2024,1,4258.72,en_cours,rbat,Carte,14,2024-04-28
CMD002629,C03132,P014,2024-01-29,4,2731.3,en_cours,TANGER,Virement,9,2024-02-01
CMD002630,C07927,P034,2024-09-28,3,3965.6,retourné,tanger,Virement,12,2024-10-02
CMD002631,C02209,P050,2024-01-10,5,3445.79,DONE,RABAT,Espèces,15,2024-01-13
CMD002632,C05367,P035,2024-09-07,4,4182.67,KO,tanger,Carte,4,2024-09-08
CMD002633,C05781,P002,Oct 30 2024,1,2480.99,en_cours,RABAT,Virement,6,2024-11-01
CMD002634,C03682,P035,2024-02-04,3,3101.04,OK,Agadir,Carte,2,2024-02-05
CMD002635,C07989,P036,Mar 21 2024,3,4259.49,annulé,RABAT,Carte,16,2024-03-23
CMD002636,C00473,P025,May 08 2024,4,2307.8,annulé,casa,Carte,,2024-05-12
CMD002637,C03362,P002,Apr 07 2024,1,542.95,DONE,TANGER,Carte,10,2024-04-11
CMD002638,C03821,P039,2024-10-14,4,1331.37,en_cours,casa,Espèces,6,2024-10-19
CMD002639,C06289,P022,2024-05-11,3,1029.14,retourné,Tnja,Carte,13,2024-05-16
CMD002640,C04691,P042,Mar 20 2024,5,4437.07,livré,TNG,Virement,5,2024-03-21
CMD002641,C03875,P035,2024-10-31,5,4968.16,en_cours,Agadir,Espèces,11,2024-11-01
CMD002642,C09982,P012,09/11/2024,1,1967.95,KO,CASABLANCA,Carte,8,2024-11-12
CMD002643,C07216,P010,2024-01-22,1,2957.21,DONE,TNG,Espèces,7,2024-01-24
CMD002644,C05317,P004,Jul 09 2024,3,400.25,annulé,Tnja,Carte,2,2024-07-11
CMD002645,C04747,P037,2024-09-20,4,852.12,livré,TANGER,Virement,13,2024-09-22
CMD002646,C00748,P040,2024-06-12,5,887.97,en_cours,Tnja,Virement,16,2024-06-15
CMD002647,C04069,P018,2024-07-14,2,4949.13,en_cours,CASABLANCA,Espèces,1,2024-07-18
CMD002648,C07663,P031,2024-04-18,2,4060.07,OK,RABAT,Espèces,11,2024-04-22
CMD002649,C02172,P022,09/05/2024,5,1372.29,KO,Agadir,Carte,9,2024-05-10
CMD002650,C00853,P036,May 28 2024,2,1132.48,OK,CASABLANCA,Carte,17,2024-06-02
CMD002651,C02370,P031,24/06/2024,1,3908.08,annulé,TANGER,Virement,20,2024-06-26
CMD002652,C05222,P014,Aug 20 2024,3,3524.13,KO,casa,Espèces,1,2024-08-21
CMD002653,C09247,P028,2024-03-14,3,539.52,OK,Tnja,Espèces,6,2024-03-15
CMD002654,C02383,P003,20/02/2024,1,1559.1,en_cours,Tnja,Virement,4,2024-02-25
CMD002655,C07821,P017,08/03/2024,5,1552.69,en_cours,CASABLANCA,Virement,15,2024-03-12
CMD002656,C09244,P018,12/04/2024,3,3540.01,en_cours,Tnja,Espèces,12,2024-04-14
CMD002657,C07336,P039,13/09/2024,5,3396.56,KO,rbat,Carte,13,2024-09-14
CMD002658,C00166,P003,05/11/2024,4,2351.89,DONE,Tnja,Espèces,2,2024-11-10
CMD002659,C09667,P023,2024-06-24,5,1562.0,annulé,tanger,Carte,12,2024-06-29
CMD002660,C04301,P028,2024-01-20,2,4195.22,OK,Tnja,Virement,8,2024-01-22
CMD002661,C01851,P026,Oct 04 2024,2,4486.68,annulé,rbat,Carte,6,2024-10-06
CMD002662,C02938,P041,May 16 2024,2,4186.89,DONE,CASABLANCA,Virement,1,2024-05-20
CMD002663,C08398,P011,Jan 08 2024,4,2215.3,OK,casa,Virement,12,2024-01-13
CMD002664,C04385,P036,2024-07-18,5,4385.73,OK,RABAT,Espèces,15,2024-07-19
CMD002665,C08368,P009,2024-02-18,5,708.76,OK,tanger,Espèces,,2024-02-20
CMD002666,C08359,P041,16/11/2024,5,2239.79,KO,Agadir,Espèces,16,2024-11-18
CMD002667,C04934,P031,03/05/2024,4,3799.95,DONE,TNG,Espèces,4,2024-05-08
CMD002668,C07203,P026,2024-09-23,3,3525.73,annulé,cbl,Virement,16,2024-09-25
CMD002669,C06255,P022,Jul 31 2024,3,3845.18,KO,Agadir,Espèces,12,2024-08-05
CMD002670,C05078,P018,2024-02-14,1,3513.55,en_cours,casa,Virement,2,2024-02-17
CMD002671,C07398,P001,May 10 2024,3,4437.77,KO,CASABLANCA,Virement,12,2024-05-11
CMD002672,C01477,P050,2024-05-05,2,3944.92,en_cours,Agadir,Espèces,2,2024-05-08
CMD002673,C02324,P010,2024-02-13,4,4532.61,en_cours,Tnja,Espèces,16,2024-02-15
CMD002674,C04428,P026,Jun 14 2024,4,3010.14,OK,TNG,Carte,7,2024-06-18
CMD002675,C00569,P028,2024-06-12,3,1026.47,KO,casa,Virement,11,2024-06-16
CMD002676,C10241,P038,2024-11-11,5,919.16,en_cours,RABAT,Espèces,13,2024-11-15
CMD002677,C04111,P022,08/07/2024,3,3564.1,DONE,cbl,Espèces,,2024-07-10
CMD002678,C09113,P020,2024-08-02,4,1273.02,retourné,Tnja,Espèces,18,2024-08-07
CMD002679,C06920,P029,2024-06-16,4,2569.2,OK,CASABLANCA,Carte,,2024-06-18
CMD002680,C05385,P033,Jul 09 2024,5,627.28,annulé,casa,Carte,16,2024-07-11
CMD002681,C09271,P026,17/10/2024,2,4966.4,livré,casa,Virement,8,2024-10-19
CMD002682,C04083,P036,2024-06-12,1,1844.9,annulé,casa,Espèces,8,2024-06-15
CMD002683,C08151,P035,23/03/2024,2,4197.6,en_cours,Tnja,Espèces,11,2024-03-25
CMD002684,C05157,P015,2024-02-27,4,578.94,livré,RABAT,Carte,12,2024-02-29
CMD002685,C02738,P028,2024-01-14,4,3877.14,livré,tanger,Carte,3,2024-01-17
CMD002686,C07099,P021,02/09/2024,2,2521.44,DONE,TANGER,Carte,19,2024-09-03
CMD002687,C00491,P045,24/02/2024,2,2572.39,DONE,tanger,Virement,3,2024-02-27
CMD002688,C09644,P017,2024-09-15,4,2276.07,KO,Agadir,Carte,3,2024-09-19
CMD002689,C06031,P043,Feb 09 2024,1,761.12,KO,TANGER,Virement,9,2024-02-10
CMD002690,C07760,P017,28/03/2024,2,4059.75,retourné,rbat,Virement,2,2024-03-29
CMD002691,C00193,P023,Aug 10 2024,5,3843.63,livré,tanger,Virement,20,2024-08-12
CMD002692,C04423,P023,01/01/2024,3,2785.89,KO,casa,Espèces,8,2024-01-03
CMD002693,C08874,P050,22/08/2024,4,2702.81,annulé,CASABLANCA,Carte,16,2024-08-27
CMD002694,C00388,P037,23/06/2024,4,3877.64,DONE,casa,Espèces,13,2024-06-24
CMD002695,C09427,P021,02/06/2024,5,367.24,OK,CASABLANCA,Espèces,10,2024-06-03
CMD002696,C00439,P012,2024-01-15,4,142.59,annulé,tanger,Virement,9,2024-01-16
CMD002697,C06943,P007,2024-01-16,3,4164.64,annulé,Agadir,Espèces,2,2024-01-17
CMD002698,C07217,P027,Jul 14 2024,4,2693.52,OK,TNG,Espèces,13,2024-07-17
CMD002699,C00479,P023,2024-09-22,5,3020.37,en_cours,RABAT,Virement,18,2024-09-24
CMD002700,C06478,P050,17/02/2024,4,1889.76,retourné,RABAT,Espèces,1,2024-02-18
CMD002701,C05516,P018,2024-07-18,5,2117.99,retourné,TANGER,Virement,,2024-07-22
CMD002702,C01057,P001,2024-06-09,4,1801.98,livré,casa,Virement,13,2024-06-10
CMD002703,C09414,P047,23/04/2024,4,3361.53,en_cours,casa,Espèces,14,2024-04-24
CMD002704,C09831,P037,2024-01-04,2,1865.05,annulé,cbl,Carte,15,2024-01-05
CMD002705,C04886,P007,2024-08-26,5,789.73,DONE,rbat,Espèces,2,2024-08-30
CMD002706,C07365,P029,2024-08-06,2,3093.63,KO,RABAT,Espèces,20,2024-08-09
CMD002707,C01832,P010,2024-09-02,3,3795.74,livré,TANGER,Virement,5,2024-09-03
CMD002708,C02293,P007,2024-11-04,2,1072.36,KO,cbl,Carte,5,2024-11-09
CMD002709,C04083,P033,04/07/2024,5,457.6,DONE,rbat,Virement,,2024-07-05
CMD002710,C01647,P010,24/07/2024,3,4695.62,OK,Tnja,Espèces,8,2024-07-26
CMD002711,C06569,P020,Nov 17 2024,5,980.38,livré,RABAT,Virement,5,2024-11-22
CMD002712,C10236,P013,2024-08-26,1,3914.47,retourné,CASABLANCA,Espèces,15,2024-08-29
CMD002713,C06354,P029,20/05/2024,1,4867.65,annulé,cbl,Virement,13,2024-05-25
CMD002714,C02013,P032,Aug 24 2024,4,2077.46,retourné,TANGER,Carte,16,2024-08-26
CMD002715,C06543,P018,2024-01-04,5,1463.65,livré,cbl,Carte,18,2024-01-09
CMD002716,C05653,P038,Jul 06 2024,1,3726.16,KO,TANGER,Carte,2,2024-07-08
CMD002717,C05713,P020,2024-06-20,3,1211.17,livré,rbat,Carte,18,2024-06-22
CMD002718,C03809,P041,2024-10-14,1,0.0,KO,tanger,Espèces,20,2024-10-19
CMD002719,C07295,P028,06/04/2024,1,1898.18,annulé,Tnja,Carte,3,2024-04-10
CMD002720,C06411,P045,29/07/2024,1,4938.03,OK,Agadir,Espèces,6,2024-08-02
CMD002721,C03596,P038,2024-05-24,5,2577.73,OK,cbl,Espèces,20,2024-05-26
CMD002722,C00152,P027,Feb 05 2024,5,4114.32,livré,Tnja,Carte,18,2024-02-06
CMD002723,C01362,P003,Apr 29 2024,2,596.75,KO,RABAT,Virement,,2024-05-04
CMD002724,C00970,P040,2024-07-13,4,896.54,KO,cbl,Carte,4,2024-07-14
CMD002725,C03443,P017,Feb 29 2024,-3,4997.12,livré,TNG,Virement,15,2024-03-01
CMD002726,C04458,P012,Sep 27 2024,3,1409.0,DONE,rbat,Virement,11,2024-10-02
CMD002727,C01413,P024,23/01/2024,2,0.0,DONE,tanger,Carte,1,2024-01-28
CMD002728,C00577,P015,Feb 04 2024,1,4298.16,OK,casa,Virement,4,2024-02-06
CMD002729,C06235,P038,24/05/2024,3,3384.13,OK,Tnja,Virement,10,2024-05-27
CMD002730,C03851,P028,2024-11-15,4,507.05,KO,cbl,Espèces,17,2024-11-16
CMD002731,C05429,P006,May 15 2024,2,0.0,DONE,casa,Espèces,20,2024-05-17
CMD002732,C08413,P026,02/04/2024,4,2510.45,livré,TNG,Carte,1,2024-04-04
CMD002733,C08971,P012,20/10/2024,5,4672.3,KO,TNG,Espèces,3,2024-10-22
CMD002734,C00560,P041,14/09/2024,3,4499.4,KO,TANGER,Virement,14,2024-09-15
CMD002735,C06467,P005,14/08/2024,5,3642.74,KO,Tnja,Virement,,2024-08-16
CMD002736,C00608,P014,May 15 2024,5,2328.86,KO,RABAT,Carte,10,2024-05-19
CMD002737,C07423,P004,2024-04-07,1,1114.72,KO,TANGER,Carte,10,2024-04-12
CMD002738,C02928,P048,18/10/2024,3,3659.9,en_cours,RABAT,Virement,6,2024-10-21
CMD002739,C07945,P016,2024-05-11,1,1449.59,DONE,cbl,Virement,6,2024-05-15
CMD002740,C08714,P039,01/02/2024,5,2054.1,annulé,TANGER,Virement,19,2024-02-05
CMD002741,C07531,P016,18/11/2024,1,3003.92,KO,RABAT,Espèces,14,2024-11-22
CMD002742,C04469,P021,20/01/2024,2,2739.45,livré,CASABLANCA,Virement,15,2024-01-24
CMD002743,C06999,P041,Sep 13 2024,2,4848.92,en_cours,TANGER,Carte,14,2024-09-14
CMD002744,C04781,P016,2024-02-27,3,3283.78,annulé,casa,Virement,14,2024-03-02
CMD002745,C06820,P044,28/07/2024,5,1255.58,annulé,rbat,Carte,20,2024-07-29
CMD002746,C09899,P012,07/03/2024,4,1946.39,en_cours,Tnja,Virement,6,2024-03-12
CMD002747,C01631,P030,2024-03-07,4,209.74,livré,TNG,Espèces,8,2024-03-08
CMD002748,C02134,P027,20/10/2024,1,4547.05,livré,Agadir,Virement,,2024-10-22
CMD002749,C00015,P033,2024-03-26,2,1515.35,KO,casa,Carte,4,2024-03-31
CMD002750,C06967,P044,2024-08-28,5,2760.04,annulé,RABAT,Espèces,11,2024-08-29
CMD002751,C09038,P040,Aug 06 2024,1,469.48,OK,RABAT,Carte,10,2024-08-08
CMD002752,C02531,P014,12/11/2024,5,4485.3,retourné,cbl,Carte,11,2024-11-15
CMD002753,C07974,P031,2024-05-27,1,3283.78,en_cours,TANGER,Carte,2,2024-05-31
CMD002754,C06331,P017,23/04/2024,1,2270.08,KO,rbat,Carte,1,2024-04-26
CMD002755,C08520,P012,Sep 13 2024,2,2172.87,KO,tanger,Carte,7,2024-09-18
CMD002756,C00213,P010,2024-04-26,2,3130.44,annulé,TNG,Virement,20,2024-04-28
CMD002757,C07835,P036,28/05/2024,3,715.55,retourné,Tnja,Carte,18,2024-06-01
CMD002758,C06694,P023,24/02/2024,1,1839.93,annulé,tanger,Virement,,2024-02-25
CMD002759,C06847,P044,2024-08-15,4,2014.33,livré,Agadir,Virement,16,2024-08-18
CMD002760,C05600,P023,2024-11-17,2,669.45,retourné,Tnja,Espèces,11,2024-11-20
CMD002761,C01669,P012,Feb 05 2024,1,1669.39,en_cours,TANGER,Carte,2,2024-02-10
CMD002762,C03248,P022,Jan 18 2024,4,3927.56,livré,rbat,Carte,13,2024-01-21
CMD002763,C00825,P036,Apr 08 2024,3,1273.56,annulé,rbat,Virement,17,2024-04-09
CMD002764,C04384,P046,Jun 21 2024,4,3239.82,livré,rbat,Virement,4,2024-06-25
CMD002765,C02148,P014,28/05/2024,3,4553.04,DONE,tanger,Carte,,2024-06-02
CMD002766,C09316,P048,2024-08-29,4,1003.53,livré,cbl,Espèces,19,2024-08-30
CMD002767,C03239,P047,2024-04-06,1,1261.35,en_cours,TANGER,Carte,7,2024-04-07
CMD002768,C05894,P030,2024-07-19,4,3496.24,KO,casa,Carte,8,2024-07-21
CMD002769,C09505,P016,20/10/2024,5,3910.64,annulé,tanger,Espèces,18,2024-10-21
CMD002770,C06686,P021,2024-08-28,3,933.54,en_cours,rbat,Virement,4,2024-09-02
CMD002771,C05307,P029,Jul 24 2024,4,3254.42,OK,TANGER,Espèces,12,2024-07-27
CMD002772,C00338,P043,04/06/2024,2,3498.85,retourné,tanger,Espèces,2,2024-06-07
CMD002773,C00877,P031,29/03/2024,2,1485.66,retourné,tanger,Carte,11,2024-04-02
CMD002774,C01536,P042,2024-07-20,3,4760.29,KO,RABAT,Virement,13,2024-07-22
CMD002775,C06173,P019,05/09/2024,5,1311.99,annulé,Tnja,Virement,15,2024-09-06
CMD002776,C03412,P032,13/01/2024,3,2978.77,OK,TANGER,Carte,,2024-01-18
CMD002777,C07340,P015,May 02 2024,1,506.64,retourné,CASABLANCA,Carte,9,2024-05-05
CMD002778,C08876,P005,2024-04-28,3,283.7,annulé,Agadir,Espèces,9,2024-04-29
CMD002779,C06795,P008,08/01/2024,3,739.8,KO,RABAT,Carte,20,2024-01-11
CMD002780,C06282,P047,2024-11-04,2,1092.74,annulé,CASABLANCA,Carte,12,2024-11-09
CMD002781,C00664,P025,20/11/2024,2,631.26,annulé,CASABLANCA,Espèces,19,2024-11-24
CMD002782,C00449,P021,30/01/2024,2,2034.33,retourné,Agadir,Carte,3,2024-02-02
CMD002783,C06962,P035,Mar 18 2024,3,1956.16,OK,rbat,Carte,11,2024-03-23
CMD002784,C02326,P044,2024-06-05,1,3465.6,annulé,TANGER,Espèces,12,2024-06-09
CMD002785,C01759,P050,2024-08-27,3,4033.8,KO,cbl,Espèces,9,2024-08-30
CMD002786,C07257,P021,Jul 18 2024,3,2205.01,DONE,CASABLANCA,Carte,6,2024-07-20
CMD002787,C07599,P004,May 04 2024,-5,1195.49,annulé,TNG,Espèces,3,2024-05-05
CMD002788,C08466,P011,Sep 30 2024,3,4498.97,annulé,casa,Carte,12,2024-10-03
CMD002789,C07328,P030,2024-10-27,3,1401.78,retourné,CASABLANCA,Carte,13,2024-10-28
CMD002790,C07553,P028,Sep 12 2024,2,4002.44,KO,TANGER,Carte,6,2024-09-16
CMD002791,C08082,P009,11/08/2024,5,110.26,KO,CASABLANCA,Virement,5,2024-08-16
CMD002792,C10288,P047,Feb 17 2024,4,4265.98,annulé,CASABLANCA,Espèces,11,2024-02-21
CMD002793,C01363,P018,25/06/2024,3,144.98,DONE,Tnja,Carte,6,2024-06-26
CMD002794,C09465,P029,31/07/2024,5,3466.23,KO,tanger,Virement,15,2024-08-05
CMD002795,C08093,P045,20/08/2024,3,2465.81,annulé,TANGER,Carte,19,2024-08-21
CMD002796,C02702,P010,2024-11-14,3,0.0,en_cours,rbat,Espèces,11,2024-11-19
CMD002797,C03208,P023,2024-01-28,2,2318.08,DONE,RABAT,Carte,,2024-01-30
CMD002798,C07481,P004,12/11/2024,2,3276.98,retourné,Tnja,Carte,,2024-11-15
CMD002799,C05663,P014,2024-06-04,1,4661.37,retourné,Tnja,Espèces,10,2024-06-09
CMD002800,C05254,P003,Jun 18 2024,3,1321.31,OK,TANGER,Carte,9,2024-06-21
CMD002801,C01325,P008,2024-01-15,4,4505.17,en_cours,rbat,Espèces,18,2024-01-17
CMD002802,C06458,P037,05/04/2024,2,3790.12,en_cours,tanger,Carte,17,2024-04-07
CMD002803,C09458,P027,26/08/2024,4,3021.08,DONE,TANGER,Espèces,15,2024-08-30
CMD002804,C07172,P017,Nov 01 2024,2,3661.75,annulé,rbat,Virement,13,2024-11-03
CMD002805,C04248,P040,Jul 02 2024,2,4434.4,annulé,TNG,Espèces,9,2024-07-04
CMD002806,C03395,P002,18/10/2024,1,4710.19,KO,tanger,Virement,16,2024-10-23
CMD002807,C00727,P001,2024-04-09,4,956.05,en_cours,rbat,Espèces,15,2024-04-12
CMD002808,C07674,P037,06/09/2024,4,3900.47,livré,TNG,Espèces,5,2024-09-11
CMD002809,C03099,P048,2024-11-13,5,100.47,retourné,RABAT,Espèces,14,2024-11-18
CMD002810,C02742,P029,Jun 24 2024,3,1932.24,OK,tanger,Virement,14,2024-06-29
CMD002811,C08037,P041,30/06/2024,3,4963.75,retourné,TNG,Espèces,3,2024-07-04
CMD002812,C02188,P011,2024-11-18,3,1630.78,en_cours,casa,Carte,15,2024-11-21
CMD002813,C09172,P006,31/07/2024,2,878.06,en_cours,CASABLANCA,Carte,,2024-08-01
CMD002814,C08325,P036,Aug 10 2024,4,4709.33,DONE,CASABLANCA,Espèces,12,2024-08-11
CMD002815,C04872,P009,Jul 12 2024,2,4876.19,livré,Tnja,Espèces,4,2024-07-13
CMD002816,C03934,P005,Jun 29 2024,5,4701.7,KO,TNG,Carte,17,2024-06-30
CMD002817,C07611,P026,Apr 03 2024,1,3076.36,annulé,TANGER,Virement,3,2024-04-07
CMD002818,C05323,P004,Apr 27 2024,1,4111.83,KO,Agadir,Virement,8,2024-04-30
CMD002819,C06769,P046,25/09/2024,3,3450.66,DONE,TANGER,Virement,7,2024-09-27
CMD002820,C03572,P018,15/05/2024,1,3896.07,OK,CASABLANCA,Espèces,16,2024-05-20
CMD002821,C04693,P049,Nov 04 2024,4,3952.68,livré,TNG,Virement,1,2024-11-09
CMD002822,C03127,P011,2024-03-06,3,1580.34,KO,TNG,Carte,12,2024-03-07
CMD002823,C07961,P017,26/06/2024,2,3538.12,annulé,CASABLANCA,Carte,13,2024-06-27
CMD002824,C02243,P045,Mar 02 2024,5,4431.35,en_cours,RABAT,Carte,2,2024-03-05
CMD002825,C07462,P035,2024-02-26,3,662.81,DONE,RABAT,Carte,9,2024-02-28
CMD002826,C05052,P010,01/10/2024,1,4045.59,retourné,Agadir,Espèces,6,2024-10-06
CMD002827,C03495,P008,17/01/2024,1,1219.95,DONE,CASABLANCA,Carte,9,2024-01-18
CMD002828,C08743,P033,Feb 10 2024,1,3302.95,DONE,TANGER,Carte,17,2024-02-11
CMD002829,C03181,P050,02/05/2024,5,2415.7,KO,cbl,Espèces,17,2024-05-04
CMD002830,C09762,P004,2024-09-19,1,3576.31,OK,Tnja,Espèces,15,2024-09-21
CMD002831,C07382,P048,Jun 17 2024,4,464.09,KO,Agadir,Virement,7,2024-06-18
CMD002832,C06649,P028,2024-08-12,4,4119.37,livré,CASABLANCA,Virement,3,2024-08-16
CMD002833,C05740,P014,Feb 15 2024,5,2073.47,DONE,Agadir,Carte,4,2024-02-17
CMD002834,C01665,P026,14/08/2024,2,969.34,retourné,Agadir,Espèces,5,2024-08-15
CMD002835,C02249,P038,2024-07-15,4,1253.87,en_cours,casa,Carte,19,2024-07-18
CMD002836,C04480,P004,Aug 04 2024,3,4372.04,retourné,RABAT,Espèces,9,2024-08-07
CMD002837,C04258,P045,2024-03-24,2,2962.83,OK,TANGER,Virement,6,2024-03-27
CMD002838,C02952,P015,Jan 01 2024,1,3031.98,KO,TANGER,Virement,3,2024-01-05
CMD002839,C04143,P042,2024-08-21,4,531.66,annulé,tanger,Virement,6,2024-08-22
CMD002840,C06383,P029,2024-10-06,3,3829.61,OK,TANGER,Carte,20,2024-10-08
CMD002841,C01325,P033,23/10/2024,1,3157.8,en_cours,TNG,Carte,11,2024-10-26
CMD002842,C00373,P025,2024-07-28,5,4460.87,OK,TANGER,Espèces,14,2024-07-31
CMD002843,C01993,P033,2024-01-25,2,141.89,retourné,cbl,Espèces,7,2024-01-29
CMD002844,C04474,P033,11/08/2024,5,4750.74,annulé,Agadir,Carte,12,2024-08-12
CMD002845,C02057,P050,24/10/2024,2,4869.11,annulé,CASABLANCA,Espèces,,2024-10-25
CMD002846,C09807,P042,Aug 22 2024,2,3973.99,en_cours,TANGER,Virement,12,2024-08-23
CMD002847,C06077,P040,Jul 29 2024,5,4535.79,livré,rbat,Carte,20,2024-08-03
CMD002848,C04649,P038,Mar 13 2024,2,2941.29,retourné,RABAT,Virement,9,2024-03-18
CMD002849,C01663,P023,2024-04-14,1,4961.21,DONE,TNG,Carte,14,2024-04-15
CMD002850,C04189,P031,2024-11-18,2,1195.86,livré,Agadir,Espèces,15,2024-11-20
CMD002851,C00353,P042,23/07/2024,1,1231.56,DONE,TANGER,Carte,6,2024-07-27
CMD002852,C00295,P038,Jan 30 2024,5,3538.95,livré,RABAT,Espèces,4,2024-02-02
CMD002853,C03564,P046,2024-11-01,3,4292.59,DONE,rbat,Espèces,3,2024-11-03
CMD002854,C01755,P002,May 03 2024,3,1785.55,retourné,RABAT,Espèces,1,2024-05-06
CMD002855,C05256,P030,01/04/2024,5,4721.41,retourné,casa,Virement,15,2024-04-02
CMD002856,C06014,P022,2024-09-27,3,2865.53,DONE,Agadir,Virement,,2024-10-02
CMD002857,C00901,P011,Jul 31 2024,2,2295.65,annulé,TNG,Virement,3,2024-08-03
CMD002858,C00907,P011,2024-08-16,1,4479.21,retourné,TNG,Espèces,9,2024-08-21
CMD002859,C03470,P006,2024-03-30,1,4182.5,livré,TANGER,Carte,10,2024-04-02
CMD002860,C00625,P045,2024-07-13,1,542.7,livré,TANGER,Espèces,15,2024-07-15
CMD002861,C07482,P036,Sep 20 2024,3,3137.54,annulé,rbat,Virement,3,2024-09-21
CMD002862,C04743,P035,2024-06-08,3,2937.07,OK,CASABLANCA,Virement,20,2024-06-11
CMD002863,C08155,P016,Aug 02 2024,2,1312.42,retourné,tanger,Virement,1,2024-08-06
CMD002864,C03265,P009,Mar 21 2024,1,4666.73,en_cours,RABAT,Virement,3,2024-03-25
CMD002865,C10078,P041,Mar 09 2024,1,4028.13,en_cours,TNG,Virement,17,2024-03-13
